"","age","ed","employ","income","lninc","debtinc","creddebt","lncreddebt","othdebt","lnothdebt","spoused","reside","pets","pets_cats","pets_dogs","pets_birds","pets_reptiles","pets_small","pets_saltfish","pets_freshfish","carvalue","commutetime","tenure","longmon","lnlongmon","longten","lnlongten","tollmon","tollten","equipmon","equipten","cardmon","cardten","wiremon","wireten","hourstv","total_spend","ln_Total_spend"
"3037",22,10,1,21,3.04,15.2,1.86,"0.62",1.33,"0.29",11,3,2,1,1,0,0,0,0,0,11,"26.00",9,8.5,2.14,"74.60","4.31",25.5,275.95,0,0,5.75,"45.00",0,0,19,173.18,5.15433151601966
"3038",50,14,6,70,4.25,18.8,2.41,"0.88",10.75,"2.38",15,2,1,1,0,0,0,0,0,0,33.4,"26.00",47,11.55,2.45,"571.25","6.35",38.5,1819.5,0,0,33.75,"1705.00",40.7,1883.2,11,568.21,6.34249106870204
"3039",19,11,1,19,2.94,10.1,0.7,"-0.36",1.22,"0.20",-1,3,3,3,0,0,0,0,0,0,9.8,"21.00",3,3,1.1,"8.60","2.15",0,0,0,0,25,"50.00",0,0,25,356.5,5.87633423985435
"3040",66,19,27,165,5.11,5,3.94,"1.37",4.31,"1.46",-1,1,1,0,1,0,0,0,0,0,81.5,"30.00",49,8.8,2.17,"438.20","6.08",36.5,1794.4,0,0,35.25,"1695.00",62.85,3083.15,18,483.15,6.18032716444532
"3041",33,18,2,120,4.79,13.3,7.15,"1.97",8.81,"2.18",-1,1,1,1,0,0,0,0,0,0,-1,"23.00",13,4.55,1.52,"57.45","4.05",0,0,0,0,0,"0.00",0,0,19,826.02,6.71661898630291
"3042",28,13,6,29,3.37,7.4,1.39,"0.33",0.76,"-0.28",-1,1,8,1,0,0,0,0,0,7,7.1,"25.00",17,4.6,1.53,"57.65","4.05",0,0,0,0,9.25,"135.00",0,0,14,366.26,5.9033434637128
"3043",60,12,7,28,3.33,5.6,0.61,"-0.49",0.95,"-0.05",-1,1,3,2,1,0,0,0,0,0,15.2,"25.00",24,8.15,2.1,"203.80","5.32",0,0,0,0,0,"0.00",0,0,15,563.5,6.33416733347983
"3044",67,13,8,70,4.25,1.9,0.34,"-1.08",0.99,"-0.01",-1,1,1,1,0,0,0,0,0,0,42.2,"26.00",40,13.75,2.62,"580.00","6.36",0,0,0,0,0,"0.00",0,0,30,499.01,6.21262613563088
"3045",20,11,1,16,2.77,12,0.73,"-0.31",1.19,"0.17",-1,2,5,0,1,0,1,0,0,3,8.7,"27.00",3,3.05,1.12,"4.65","1.54",0,0,30.25,76.95,0,"0.00",0,0,18,244.78,5.50035984795419
"3046",22,17,0,18,2.89,18.9,1.74,"0.55",1.66,"0.51",-1,4,3,2,1,0,0,0,0,0,9.5,"38.00",10,4.8,1.57,"49.35","3.90",21.5,203.35,0,0,26.25,"200.00",0,0,25,226.44,5.42248000916846
"3047",34,12,7,41,3.71,10.7,1.64,"0.49",2.75,"1.01",-1,2,2,1,1,0,0,0,0,0,-1,"45.00",20,4.55,1.52,"106.80","4.67",29.75,589.15,0,0,12.25,"225.00",28.05,543.05,20,498.18,6.21096145750199
"3048",19,14,0,16,2.77,13.2,1.16,"0.15",0.95,"-0.05",-1,1,0,0,0,0,0,0,0,0,10.1,"27.00",14,4.5,1.5,"51.80","3.95",0,0,0,0,0,"0.00",0,0,17,287.23,5.66028328854335
"3049",43,20,1,23,3.14,13.8,1.93,"0.66",1.24,"0.22",16,5,1,0,1,0,0,0,0,0,6.4,"26.00",40,7.55,2.02,"329.95","5.80",0,0,39.15,1492.15,8,"295.00",0,0,23,499.87,6.21434806461633
"3050",60,19,22,115,4.74,21.6,3.83,"1.34",21.01,"3.05",19,2,11,0,0,0,0,0,0,11,54.7,"17.00",45,15.7,2.75,"722.35","6.58",0,0,38.3,1699.2,37.75,"1600.00",0,0,29,710.73,6.56629261084571
"3051",40,16,11,27,3.3,3.2,0.26,"-1.33",0.6,"-0.51",-1,3,1,1,0,0,0,0,0,0,14.5,"29.00",47,15.5,2.74,"762.20","6.64",29.25,1404.6,52.5,2360.95,29.75,"1340.00",44.15,1976.45,15,314.26,5.75022066876199
"3052",37,12,10,37,3.61,9.2,2.15,"0.76",1.26,"0.23",8,4,0,0,0,0,0,0,0,0,15.8,"25.00",59,23.4,3.15,"1469.70","7.29",0,0,0,0,15,"870.00",0,0,19,633.42,6.45113370922966
"3053",58,17,17,197,5.28,14.9,6.9,"1.93",22.46,"3.11",17,2,1,1,0,0,0,0,0,0,88.9,"16.00",64,23.65,3.16,"1529.70","7.33",34.5,2149.25,0,0,15.75,"1030.00",0,0,22,942.15,6.8481644975685
"3054",49,11,23,51,3.93,12.8,0.84,"-0.17",5.69,"1.74",-1,1,8,0,1,0,0,0,0,7,17.5,"17.00",45,5.25,1.66,"258.95","5.56",38.5,1611.55,0,0,25,"1125.00",0,0,21,431.85,6.06807830572629
"3055",35,20,8,73,4.29,14.3,5.05,"1.62",5.39,"1.68",-1,1,11,0,0,0,0,2,0,9,32.9,"39.00",2,3.75,1.32,"7.55","2.02",0,0,0,0,0,"0.00",0,0,14,517.15,6.24833296782381
"3056",19,14,0,18,2.89,4.3,0.38,"-0.96",0.39,"-0.94",-1,1,0,0,0,0,0,0,0,0,8.6,"29.00",4,2.15,0.77,"4.00","1.39",10,35.2,30.8,75,0,"0.00",0,0,26,442.94,6.0934343206917
"3057",55,12,11,56,4.03,9.2,1.31,"0.27",3.84,"1.35",-1,1,0,0,0,0,0,0,0,0,32.6,"26.00",71,26.45,3.28,"1852.55","7.52",46.25,3315.35,0,0,57.5,"3960.00",60.7,4622.55,28,340.67,5.83091426678348
"3058",47,17,3,34,3.53,11.4,0.51,"-0.67",3.36,"1.21",-1,2,0,0,0,0,0,0,0,0,16.6,"30.00",13,3.65,1.29,"36.65","3.60",21.25,309.1,44.65,517.85,42.75,"550.00",39.8,456.35,18,494.85,6.2042546863427
"3059",29,20,1,26,3.26,17.1,0.8,"-0.22",3.64,"1.29",-1,1,9,0,0,0,0,0,0,9,-1,"23.00",7,4.6,1.53,"44.40","3.79",0,0,27.75,141.1,0,"0.00",0,0,20,183.74,5.21352171484332
"3060",49,13,4,71,4.26,10.9,2.14,"0.76",5.6,"1.72",12,2,0,0,0,0,0,0,0,0,23.5,"29.00",63,14.05,2.64,"865.10","6.76",0,0,0,0,24.5,"1585.00",0,0,33,563.65,6.33443349149054
"3061",52,14,1,20,3,5.8,0.59,"-0.53",0.57,"-0.55",-1,1,1,0,1,0,0,0,0,0,12.2,"31.00",6,3.65,1.29,"28.85","3.36",17.75,114.35,0,0,11.25,"55.00",20.7,94.65,21,246.72,5.50825409037496
"3062",45,13,3,42,3.74,5.8,1.04,"0.03",1.4,"0.34",-1,1,2,1,1,0,0,0,0,0,23.8,"35.00",25,4.55,1.52,"111.80","4.72",0,0,0,0,0,"0.00",0,0,15,524.88,6.26316966503662
"3063",38,12,2,32,3.47,20.3,0.6,"-0.51",5.9,"1.77",-1,1,2,0,2,0,0,0,0,0,18.5,"35.00",9,5.55,1.71,"58.35","4.07",0,0,0,0,0,"0.00",0,0,18,488.23,6.19078660629619
"3064",42,18,6,48,3.87,8.2,1.18,"0.17",2.75,"1.01",15,2,7,1,0,0,0,0,0,6,26.9,"29.00",53,19.35,2.96,"1019.80","6.93",22.75,1183.45,0,0,7.75,"410.00",48.3,2468,32,185.82,5.22477846321317
"3065",48,13,2,36,3.58,2.2,0.47,"-0.76",0.32,"-1.12",-1,1,2,0,2,0,0,0,0,0,14.6,"34.00",3,2.55,0.94,"7.55","2.02",12.25,40.8,0,0,0,"0.00",0,0,18,499.17,6.21294671909553
"3066",74,12,37,255,5.54,3.5,5.62,"1.73",3.3,"1.19",-1,1,2,2,0,0,0,0,0,0,95.5,"28.00",72,38.15,3.64,"2695.70","7.90",25.25,1894.9,0,0,17.75,"1305.00",0,0,31,641.65,6.46404298369047
"3067",77,15,25,26,3.26,11.9,0.97,"-0.04",2.13,"0.76",8,2,9,1,0,0,0,0,0,8,15.7,"25.00",72,45.95,3.83,"3482.00","8.16",0,0,0,0,35.25,"2440.00",0,0,25,272.53,5.60774869978677
"3068",28,16,4,25,3.22,15.7,0.97,"-0.03",2.95,"1.08",-1,1,5,0,0,0,0,5,0,0,14.6,"15.00",28,6.4,1.86,"172.75","5.15",0,0,32.45,797.1,0,"0.00",0,0,21,895.97,6.79790693027153
"3069",57,21,11,780,6.66,13.1,35.25,"3.56",66.93,"4.20",19,2,0,0,0,0,0,0,0,0,93.1,"35.00",68,38,3.64,"2582.40","7.86",42.75,3010.6,0,0,30.75,"2120.00",93.8,6273.95,18,585.99,6.37330272458499
"3070",68,8,14,68,4.22,4.7,0.89,"-0.11",2.3,"0.83",-1,1,0,0,0,0,0,0,0,0,-1,"24.00",52,11.95,2.48,"670.75","6.51",0,0,0,0,31,"1600.00",0,0,20,357.85,5.88011390418461
"3071",67,16,32,55,4.01,17.7,1.09,"0.09",8.64,"2.16",9,4,1,1,0,0,0,0,0,0,23.4,"26.00",72,37.35,3.62,"2789.45","7.93",45.5,3280.9,0,0,71,"5085.00",0,0,20,445.41,6.09899520630001
"3072",27,10,3,20,3,2.8,0.19,"-1.66",0.37,"-1.00",-1,1,0,0,0,0,0,0,0,0,12.8,"33.00",7,3.45,1.24,"21.40","3.06",0,0,0,0,0,"0.00",0,0,19,296.05,5.69052835897778
"3073",54,15,10,112,4.72,6.4,3.38,"1.22",3.78,"1.33",13,5,11,4,0,0,0,0,0,7,56.6,"33.00",68,34.35,3.54,"2225.85","7.71",101.75,6843,0,0,34.25,"2285.00",46.4,3142.4,13,428.58,6.06047741839494
"3074",67,15,23,63,4.14,7.8,2.49,"0.91",2.43,"0.89",14,2,3,0,2,1,0,0,0,0,26.4,"24.00",69,27.85,3.33,"1901.05","7.55",53,3770.05,0,0,17.5,"1210.00",73.95,5036.85,22,398.6,5.98795840777869
"3075",32,12,4,36,3.58,8.5,0.2,"-1.63",2.86,"1.05",12,4,0,0,0,0,0,0,0,0,16.1,"25.00",47,11.9,2.48,"585.95","6.37",22,1083.85,0,0,19.25,"865.00",0,0,21,415.56,6.02962700820233
"3076",30,15,0,29,3.37,36.5,2.05,"0.72",8.53,"2.14",-1,1,1,1,0,0,0,0,0,0,14.4,"32.00",26,3,1.1,"82.50","4.41",14.5,365.2,34,800.85,11.5,"290.00",0,0,22,85.9,4.45318382899021
"3077",20,15,0,16,2.77,4.1,0.2,"-1.59",0.45,"-0.80",13,2,2,2,0,0,0,0,0,0,9.3,"30.00",6,5.1,1.63,"32.00","3.47",21.25,121.7,0,0,18,"90.00",36.75,198.25,17,263.34,5.5734459729282
"3078",40,14,13,70,4.25,8.5,2.23,"0.80",3.72,"1.31",14,2,1,1,0,0,0,0,0,0,26.5,"23.00",18,3.65,1.29,"59.65","4.09",0,0,0,0,0,"0.00",0,0,16,416.17,6.03109383063117
"3079",19,14,0,16,2.77,5.1,0.33,"-1.10",0.48,"-0.73",-1,1,8,0,0,0,0,0,0,8,8.6,"20.00",20,20.25,3.01,"377.20","5.93",0,0,32.7,661.35,18.5,"365.00",0,0,18,292.52,5.67853304040275
"3080",57,12,13,44,3.78,12.2,2.27,"0.82",3.1,"1.13",-1,1,5,3,0,0,0,2,0,0,-1,"21.00",61,19.95,2.99,"1186.55","7.08",0,0,0,0,9.25,"535.00",0,0,18,302.92,5.71346874424562
"3081",23,18,0,60,4.09,6.3,0.78,"-0.25",3,"1.10",-1,1,5,1,1,0,0,3,0,0,36.2,"24.00",9,9.15,2.21,"85.85","4.45",0,0,0,0,14.25,"125.00",0,0,25,574.86,6.35412653289084
"3082",60,10,28,121,4.8,5.6,1.04,"0.04",5.74,"1.75",-1,1,6,0,0,0,0,0,0,6,60.4,"19.00",62,10.7,2.37,"646.45","6.47",39,2540.2,0,0,33.25,"2060.00",37.2,2289.4,8,371.21,5.91676794020435
"3083",43,13,5,33,3.5,1.3,0.25,"-1.39",0.18,"-1.71",10,4,7,0,0,0,0,0,0,7,18.8,"26.00",8,4.65,1.54,"31.85","3.46",29.25,228.35,0,0,10.5,"70.00",0,0,29,263.27,5.57318012153756
"3084",42,18,8,54,3.99,7.8,1.43,"0.36",2.78,"1.02",16,3,0,0,0,0,0,0,0,0,26.3,"24.00",44,7.7,2.04,"371.25","5.92",19.5,913.9,39,1649.1,5,"230.00",25.95,1077.1,19,220.3,5.3949902538083
"3085",38,15,3,84,4.43,12.7,2.96,"1.08",7.71,"2.04",14,5,10,1,0,0,0,0,0,9,35.8,"21.00",43,9.05,2.2,"380.30","5.94",32.5,1328.15,0,0,15,"640.00",0,0,27,335.64,5.81603915700187
"3086",29,12,3,25,3.22,7.6,0.8,"-0.22",1.1,"0.09",11,5,3,0,3,0,0,0,0,0,15.1,"21.00",2,1.85,0.62,"5.20","1.65",0,0,0,0,0,"0.00",0,0,17,286.62,5.65815729662993
"3087",39,18,4,86,4.45,3.2,0.48,"-0.73",2.27,"0.82",19,5,0,0,0,0,0,0,0,0,42,"31.00",16,3.4,1.22,"47.95","3.87",17,250.35,0,0,0,"0.00",0,0,17,823.95,6.71410984845674
"3088",62,16,7,59,4.08,11.9,1.93,"0.66",5.09,"1.63",17,2,1,0,1,0,0,0,0,0,24,"25.00",30,3.5,1.25,"92.60","4.53",0,0,0,0,0,"0.00",0,0,21,641.16,6.46327903575768
"3089",42,12,5,30,3.4,11.3,1.44,"0.36",1.95,"0.67",13,5,2,0,2,0,0,0,0,0,12.7,"30.00",31,12.85,2.55,"363.85","5.90",18.25,534.75,0,0,0,"0.00",0,0,17,489.83,6.19405839213198
"3090",34,13,6,67,4.2,9.7,1.41,"0.34",5.09,"1.63",-1,1,2,0,2,0,0,0,0,0,46.8,"25.00",70,33.6,3.51,"2287.00","7.73",0,0,0,0,9.25,"655.00",0,0,11,374.44,5.92543157650354
"3091",67,15,20,11,2.4,5.4,0.22,"-1.50",0.37,"-0.99",-1,1,8,1,0,0,0,0,0,7,5.4,"23.00",6,1.65,0.5,"9.65","2.27",12.5,68.95,42,215.65,21.25,"80.00",30.35,174.4,16,310.87,5.73937481835932
"3092",77,18,37,86,4.45,17.4,0.81,"-0.21",14.16,"2.65",18,2,1,1,0,0,0,0,0,0,48.4,"32.00",72,43.7,3.78,"3076.30","8.03",0,0,50.3,3688.75,27.75,"1920.00",73.95,5382.65,16,485.81,6.18581760095893
"3093",25,15,1,32,3.47,12.8,1.64,"0.50",2.45,"0.90",-1,5,10,0,0,0,0,0,0,10,16.8,"31.00",12,5.6,1.72,"56.65","4.04",0,0,22.3,247.35,0,"0.00",0,0,24,385.36,5.95417796232197
"3094",35,18,7,51,3.93,12.9,1.7,"0.53",4.88,"1.59",-1,1,0,0,0,0,0,0,0,0,27.4,"21.00",10,5.2,1.65,"64.00","4.16",14.25,123.45,0,0,18,"175.00",23.55,224.3,14,417.1,6.0333260012029
"3095",64,17,10,61,4.11,17.5,4.52,"1.51",6.16,"1.82",-1,1,0,0,0,0,0,0,0,0,29.4,"21.00",36,7.5,2.01,"302.20","5.71",52,1831.4,68.65,2501.7,21.75,"725.00",70.2,2484.9,31,546.33,6.30322318877584
"3096",33,19,2,44,3.78,4.4,0.76,"-0.27",1.17,"0.16",16,5,5,0,1,4,0,0,0,0,21.9,"26.00",42,7,1.95,"317.20","5.76",0,0,0,0,20.25,"830.00",0,0,20,527.62,6.26837632763037
"3097",28,19,2,30,3.4,26,1.89,"0.64",5.91,"1.78",-1,2,0,0,0,0,0,0,0,0,16.3,"22.00",5,6.85,1.92,"32.20","3.47",15.25,84.1,0,0,8.5,"25.00",0,0,21,1124.33,7.02494258166931
"3098",70,13,42,49,3.89,13.8,5.12,"1.63",1.64,"0.50",11,3,0,0,0,0,0,0,0,0,25.9,"29.00",71,25.55,3.24,"1729.05","7.46",45.25,3376.3,0,0,26,"1770.00",0,0,23,316.91,5.75861782189481
"3099",23,18,0,90,4.5,22.6,5.55,"1.71",14.79,"2.69",-1,1,6,0,0,0,0,0,0,6,50.4,"22.00",6,4.45,1.49,"38.55","3.65",14.5,78.65,39.55,213.35,12.75,"55.00",46.95,221,24,1403.81,7.24694524779282
"3100",67,16,11,26,3.26,10.3,0.9,"-0.11",1.78,"0.58",15,2,3,0,0,0,0,3,0,0,-1,"13.00",60,22.15,3.1,"1311.00","7.18",23.75,1363.15,0,0,19.25,"1175.00",28.7,1724.3,14,440.37,6.08761528263725
"3101",42,6,16,45,3.81,21.9,4.22,"1.44",5.64,"1.73",7,2,2,1,1,0,0,0,0,0,-1,"27.00",64,21,3.04,"1348.25","7.21",24.5,1516.4,0,0,6.5,"395.00",0,0,13,180.52,5.1958415749588
"3102",77,20,15,13,2.56,8.3,0.38,"-0.96",0.7,"-0.36",-1,1,6,0,0,0,0,0,0,6,6.1,"19.00",35,11.4,2.43,"350.65","5.86",0,0,0,0,0,"0.00",0,0,14,250.18,5.5221806587866
"3103",55,14,13,54,3.99,17.1,5.85,"1.77",3.39,"1.22",15,5,0,0,0,0,0,0,0,0,11.8,"20.00",53,11.35,2.43,"591.65","6.38",20.75,1108.2,0,0,12.5,"700.00",0,0,23,227.09,5.42534641467658
"3104",62,16,14,74,4.3,13.5,4.09,"1.41",5.9,"1.78",15,2,2,0,0,0,0,2,0,0,23.8,"17.00",70,16.25,2.79,"1083.20","6.99",0,0,42.9,2845.05,34,"2370.00",52.65,3577.7,16,301.74,5.70956571941193
"3105",66,17,5,66,4.19,4.7,0.88,"-0.13",2.22,"0.80",19,2,0,0,0,0,0,0,0,0,40.2,"36.00",48,7.1,1.96,"355.30","5.87",24.75,1186.55,0,0,33.75,"1605.00",51.2,2446.7,19,443.93,6.09566689234529
"3106",45,18,2,32,3.47,11,0.11,"-2.22",3.41,"1.23",14,4,4,0,1,1,2,0,0,0,7.5,"18.00",6,4.3,1.46,"31.25","3.44",0,0,0,0,0,"0.00",18.95,95.05,22,341.04,5.83199977245696
"3107",66,18,5,34,3.53,12.2,0.55,"-0.60",3.6,"1.28",-1,1,0,0,0,0,0,0,0,0,13.4,"19.00",25,7.35,1.99,"168.95","5.13",0,0,31,698.9,0,"0.00",0,0,21,836.14,6.72879606317898
"3108",54,19,21,126,4.84,10.8,7.5,"2.01",6.11,"1.81",19,2,0,0,0,0,0,0,0,0,55.8,"28.00",72,95.3,4.56,"6769.30","8.82",0,0,61.55,4473.9,35,"2625.00",0,0,18,1377.19,7.22780047032851
"3109",50,12,16,51,3.93,5.9,0.89,"-0.12",2.12,"0.75",14,2,1,1,0,0,0,0,0,0,16.6,"29.00",44,6.7,1.9,"319.50","5.77",24.5,1071.3,0,0,13,"575.00",0,0,27,213.92,5.36560211335363
"3110",61,7,27,15,2.71,11.2,0.87,"-0.14",0.81,"-0.21",12,4,2,2,0,0,0,0,0,0,4.9,"28.00",59,20.55,3.02,"1227.55","7.11",39.25,2186.8,0,0,16.75,"930.00",0,0,21,451.29,6.11211014837784
"3111",70,17,26,88,4.48,1.3,0.53,"-0.64",0.62,"-0.48",-1,1,6,1,0,0,0,0,0,5,-1,"28.00",34,14.8,2.69,"470.65","6.15",0,0,0,0,0,"0.00",0,0,13,2126.83,7.6623878872294
"3112",39,12,1,46,3.83,8.2,1.56,"0.44",2.21,"0.79",11,2,5,2,0,0,0,0,0,3,30.2,"25.00",51,7.35,1.99,"431.15","6.07",13,676.9,0,0,0,"0.00",0,0,19,695.44,6.54454473877081
"3113",25,18,0,12,2.48,19.2,0.81,"-0.21",1.49,"0.40",-1,2,3,0,0,1,0,2,0,0,5.9,"20.00",5,3.3,1.19,"8.35","2.12",0,0,25.6,81.5,0,"0.00",0,0,24,197.01,5.28325448887099
"3114",38,18,1,33,3.5,7.8,0.91,"-0.10",1.67,"0.51",-1,1,1,1,0,0,0,0,0,0,14.9,"23.00",51,13.8,2.62,"734.30","6.60",17.5,914.4,38.5,1995.45,13.75,"590.00",0,0,26,389.34,5.96445299786113
"3115",48,15,4,56,4.03,10.8,2.16,"0.77",3.89,"1.36",-1,1,0,0,0,0,0,0,0,0,28.3,"20.00",10,6.35,1.85,"61.15","4.11",11,77.8,0,0,0,"0.00",0,0,13,444.92,6.09789449072383
"3116",53,15,26,196,5.28,17.6,13.69,"2.62",20.8,"3.04",-1,1,0,0,0,0,0,0,0,0,88.2,"23.00",44,7.35,1.99,"298.60","5.70",28.5,1300.25,33.1,1463.55,30,"1235.00",0,0,17,617.9,6.42632663206693
"3117",79,18,36,17,2.83,5.9,0.19,"-1.67",0.82,"-0.20",-1,1,2,1,1,0,0,0,0,0,9.6,"24.00",72,47.55,3.86,"3411.10","8.13",0,0,0,0,88.5,"6320.00",0,0,11,927.19,6.83215850680776
"3118",73,9,9,35,3.56,5.7,0.26,"-1.36",1.74,"0.55",10,2,2,0,0,0,0,0,0,2,-1,"19.00",59,13.45,2.6,"855.20","6.75",0,0,0,0,20.5,"1245.00",0,0,23,155,5.04342511691925
"3119",79,9,9,15,2.71,5.4,0.24,"-1.41",0.57,"-0.57",-1,1,4,0,4,0,0,0,0,0,8.4,"17.00",31,9.35,2.24,"323.95","5.78",30,955.15,0,0,14.5,"400.00",0,0,34,304.58,5.71893377842355
"3120",72,15,26,24,3.18,10.1,1.32,"0.28",1.1,"0.10",-1,1,12,1,2,0,1,3,0,5,-1,"34.00",21,12.45,2.52,"232.75","5.45",0,0,0,0,0,"0.00",0,0,16,250.53,5.52357867383325
"3121",24,19,0,23,3.14,5.2,0.04,"-3.23",1.16,"0.15",17,4,5,0,0,0,0,0,0,5,9.8,"33.00",47,14.85,2.7,"667.40","6.50",24.5,1145.9,38.85,1790.6,65.5,"3030.00",37.05,1763.05,20,75.05,4.31815455807947
"3122",57,17,17,12,2.48,12.7,0.19,"-1.66",1.33,"0.29",-1,1,1,0,0,1,0,0,0,0,7.1,"22.00",50,20.85,3.04,"1030.40","6.94",47,2438.6,0,0,24.5,"1175.00",0,0,24,611.26,6.41552240057346
"3123",18,13,0,12,2.48,6.4,0.06,"-2.82",0.71,"-0.35",-1,2,0,0,0,0,0,0,0,0,4.7,"24.00",5,7,1.95,"36.25","3.59",18.25,68.15,35.9,150,0,"0.00",23.5,117.45,17,323.75,5.77997161301375
"3124",54,12,23,245,5.5,14.3,3.85,"1.35",31.18,"3.44",15,4,4,0,0,0,0,0,0,4,83.7,"19.00",65,41.85,3.73,"2744.70","7.92",34,2241.2,0,0,20.5,"1300.00",0,0,24,691.3,6.53857388295122
"3125",56,12,24,81,4.39,8.7,3.16,"1.15",3.89,"1.36",-1,2,1,1,0,0,0,0,0,0,28.5,"19.00",67,19.6,2.98,"1289.75","7.16",0,0,0,0,29,"1790.00",0,0,15,500.62,6.21584733025714
"3126",49,14,12,80,4.38,4.2,1.36,"0.31",2,"0.69",-1,1,0,0,0,0,0,0,0,0,39.9,"34.00",64,27.9,3.33,"1759.20","7.47",0,0,0,0,17.25,"1090.00",0,0,21,343.62,5.83953639563382
"3127",31,19,0,95,4.55,7.3,0.64,"-0.45",6.3,"1.84",-1,1,3,1,2,0,0,0,0,0,-1,"32.00",30,18.65,2.93,"582.60","6.37",12.5,454.05,0,0,15.25,"505.00",0,0,13,1495.78,7.31040308889668
"3128",39,10,8,40,3.69,7.4,0.89,"-0.11",2.07,"0.73",7,3,10,1,0,0,0,0,0,9,21.7,"36.00",58,9.35,2.24,"529.60","6.27",0,0,0,0,9,"525.00",0,0,15,324.36,5.78185401007636
"3129",42,16,3,71,4.26,8.4,1.41,"0.35",4.55,"1.52",15,3,1,0,0,0,1,0,0,0,-1,"30.00",60,8.35,2.12,"487.25","6.19",21.25,1371.1,0,0,13.5,"740.00",0,0,26,738.37,6.60444505397759
"3130",53,11,6,48,3.87,8,2.54,"0.93",1.3,"0.26",-1,1,1,0,1,0,0,0,0,0,23.8,"28.00",72,27.2,3.3,"1962.85","7.58",37,2652.6,0,0,25.75,"1990.00",0,0,17,258.56,5.55512777533273
"3131",22,17,0,28,3.33,11.4,0.52,"-0.66",2.67,"0.98",-1,1,0,0,0,0,0,0,0,0,16.7,"23.00",27,14.5,2.67,"471.05","6.15",32.75,891.4,41.5,1100.65,18.5,"475.00",27.85,785.55,11,474.92,6.16314636879759
"3132",21,16,0,19,2.94,6.9,0.69,"-0.36",0.62,"-0.48",-1,3,5,0,3,0,0,2,0,0,11.6,"26.00",6,5.1,1.63,"27.15","3.30",13.75,79.8,40.25,197.3,21,"105.00",35.85,207.25,19,819.44,6.70862118012828
"3133",21,13,0,17,2.83,9.1,0.95,"-0.06",0.6,"-0.51",-1,1,4,0,1,0,0,0,0,3,8.7,"32.00",5,2.95,1.08,"6.20","1.82",0,0,0,0,0,"0.00",0,0,32,257.99,5.55292082448052
"3134",18,13,0,23,3.14,15,1.14,"0.13",2.31,"0.84",16,3,7,1,1,0,0,0,0,5,11.4,"27.00",6,3.4,1.22,"29.80","3.39",0,0,0,0,0,"0.00",0,0,0,279.6,5.63336001035966
"3135",72,20,2,27,3.3,10.2,1.32,"0.28",1.43,"0.36",-1,1,0,0,0,0,0,0,0,0,10.6,"24.00",49,8.15,2.1,"410.55","6.02",26,1262.6,37.3,1761,19.25,"940.00",0,0,31,249.18,5.51817552687072
"3136",73,12,32,39,3.66,15.2,3.46,"1.24",2.47,"0.91",13,2,7,0,0,0,0,0,0,7,17.6,"29.00",69,15.75,2.76,"1147.95","7.05",51.25,3577.5,0,0,23.75,"1625.00",0,0,28,440.58,6.08809204069157
"3137",79,18,24,14,2.64,4.8,0.22,"-1.50",0.45,"-0.80",20,2,1,0,1,0,0,0,0,0,4.4,"32.00",53,13.65,2.61,"697.20","6.55",0,0,33.6,1771.65,11.5,"615.00",0,0,17,229.49,5.43585945556652
"3138",19,14,0,18,2.89,7.1,0.5,"-0.70",0.78,"-0.25",-1,1,0,0,0,0,0,0,0,0,-1,"29.00",2,3,1.1,"6.80","1.92",0,0,0,0,0,"0.00",0,0,17,166.43,5.11457480059864
"3139",52,10,4,32,3.47,12.9,1.12,"0.11",3.01,"1.10",6,4,0,0,0,0,0,0,0,0,16.6,"24.00",67,13.95,2.64,"939.30","6.85",23.75,1653.95,0,0,38,"2475.00",0,0,19,370.98,5.91614815279853
"3140",57,12,29,88,4.48,7,1.37,"0.32",4.79,"1.57",13,4,8,0,0,0,0,0,0,8,33,"18.00",68,31.9,3.46,"2196.90","7.69",0,0,0,0,17,"1175.00",0,0,20,73.81,4.30149422378196
"3141",69,21,3,14,2.64,2.1,0.09,"-2.40",0.2,"-1.59",19,2,0,0,0,0,0,0,0,0,7.1,"24.00",68,20.5,3.02,"1394.95","7.24",0,0,0,0,15.25,"1025.00",0,0,17,129,4.85981240436167
"3142",24,19,0,26,3.26,17.4,1.8,"0.59",2.73,"1.00",-1,2,0,0,0,0,0,0,0,0,12.5,"24.00",15,6.05,1.8,"77.80","4.35",0,0,37.2,503.5,0,"0.00",0,0,24,470.8,6.15443337538612
"3143",77,17,42,160,5.08,8,0.99,"-0.01",11.81,"2.47",-1,1,6,0,0,0,0,0,0,6,84,"29.00",72,26.4,3.27,"1910.05","7.55",0,0,38.8,2778.3,13.75,"1025.00",0,0,22,368.73,5.910064668895
"3144",27,14,1,26,3.26,6.2,0.48,"-0.73",1.13,"0.12",13,4,0,0,0,0,0,0,0,0,-1,"29.00",47,14.05,2.64,"601.35","6.40",30,1459.6,0,0,17.25,"835.00",0,0,11,448.07,6.10494947020923
"3145",70,20,6,61,4.11,5,0.67,"-0.40",2.38,"0.87",-1,1,0,0,0,0,0,0,0,0,21.5,"33.00",53,5.55,1.71,"280.80","5.64",24,1218.8,0,0,13,"690.00",0,0,10,230.4,5.43981692882174
